site1,site2,comp1,comp2,a,b,c,distance,J_ij,J_ij(meV),dgn,type1,type2
4,6,1,1,2.0000,1.7321,1.5957,2.741475,-2e-06,-0.027221,4,Co_3g_1,Co_2c_4
4,5,1,1,2.0000,-1.7321,1.5957,2.741475,-2e-06,-0.023661,4,Co_3g_1,Co_2c_4
4,5,1,1,1.5000,0.8660,2.3936,2.749925,-0.0,-0.000299,4,Co_3g_1,Co_2c_4
4,6,1,1,1.5000,-0.8660,2.3936,2.749925,-0.0,-0.003267,4,Co_3g_1,Co_2c_4
4,6,1,1,1.5000,2.5981,0.0000,2.782532,-3e-06,-0.041178,4,Co_3g_1,Co_2c_4
4,5,1,1,1.5000,-2.5981,0.0000,2.782532,-3e-06,-0.034705,4,Co_3g_1,Co_2c_4
4,5,1,1,2.5000,0.8660,0.0000,2.782532,-0.0,-0.003497,4,Co_3g_1,Co_2c_4
4,6,1,1,2.5000,-0.8660,0.0000,2.782532,-0.0,-0.001528,4,Co_3g_1,Co_2c_4
4,5,1,1,0.0000,0.0000,3.1915,2.807434,-0.0,-0.005713,4,Co_3g_1,Co_2c_4
4,6,1,1,2.5000,0.8660,1.5957,2.831198,-1e-06,-0.00892,4,Co_3g_1,Co_2c_4
4,5,1,1,2.5000,-0.8660,1.5957,2.831198,-1e-06,-0.010627,4,Co_3g_1,Co_2c_4
4,5,1,1,2.0000,0.0000,2.3936,2.839381,-0.0,-0.00641,4,Co_3g_1,Co_2c_4
4,6,1,1,2.0000,0.0000,2.3936,2.839381,-0.0,-0.006133,4,Co_3g_1,Co_2c_4
4,6,1,1,0.0000,-1.7321,2.3936,2.839381,-0.0,-0.003356,4,Co_3g_1,Co_2c_4
4,5,1,1,2.0000,1.7321,0.0000,2.870973,0.0,0.006375,4,Co_3g_1,Co_2c_4
4,6,1,1,2.0000,-1.7321,0.0000,2.870973,0.0,0.004867,4,Co_3g_1,Co_2c_4
4,6,1,1,0.5000,0.8660,3.1915,2.895114,2e-06,0.028434,4,Co_3g_1,Co_2c_4
4,5,1,1,0.5000,-0.8660,3.1915,2.895114,2e-06,0.028532,4,Co_3g_1,Co_2c_4
4,6,1,1,-0.5000,-2.5981,0.0000,2.956769,-1e-06,-0.010781,4,Co_3g_1,Co_2c_4
4,6,1,1,0.5000,-2.5981,0.0000,2.956769,-1e-06,-0.012271,4,Co_3g_1,Co_2c_4
4,5,1,1,1.0000,0.0000,3.1915,2.980216,-1e-06,-0.016245,4,Co_3g_1,Co_2c_4
4,6,1,1,1.0000,0.0000,3.1915,2.980216,-1e-06,-0.008989,4,Co_3g_1,Co_2c_4
6,5,1,1,0.0000,0.0000,0.0000,0.57735,0.000364,4.949721,3,Co_2c_4,Co_2c_4
6,6,1,1,0.0000,0.0000,0.7979,0.797872,0.000278,3.777143,2,Co_2c_4,Co_2c_4
6,5,1,1,0.0000,0.0000,0.7979,0.984852,-9.1e-05,-1.239964,6,Co_2c_4,Co_2c_4
6,6,1,1,0.5000,0.8660,0.0000,1.0,6.8e-05,0.926716,6,Co_2c_4,Co_2c_4
6,5,1,1,1.0000,0.0000,0.0000,1.154701,0.000103,1.404,3,Co_2c_4,Co_2c_4
6,6,1,1,0.5000,0.8660,0.7979,1.279297,-3.3e-05,-0.450013,12,Co_2c_4,Co_2c_4
6,5,1,1,1.0000,0.0000,0.7979,1.403543,2e-06,0.031302,6,Co_2c_4,Co_2c_4
6,5,1,1,-1.0000,-1.7321,0.0000,1.527525,1.6e-05,0.213869,3,Co_2c_4,Co_2c_4
6,5,1,1,0.5000,0.8660,0.0000,1.527525,1.6e-05,0.213869,3,Co_2c_4,Co_2c_4
6,6,1,1,0.0000,0.0000,1.5957,1.595745,9e-06,0.117052,2,Co_2c_4,Co_2c_4
6,5,1,1,0.0000,0.0000,1.5957,1.696978,-3.2e-05,-0.439914,6,Co_2c_4,Co_2c_4
6,5,1,1,-1.0000,-1.7321,0.7979,1.72335,2e-06,0.024405,6,Co_2c_4,Co_2c_4
6,5,1,1,0.5000,0.8660,0.7979,1.72335,2e-06,0.024405,6,Co_2c_4,Co_2c_4
6,6,1,1,1.5000,0.8660,0.0000,1.732051,4e-06,0.060686,6,Co_2c_4,Co_2c_4
6,6,1,1,0.5000,0.8660,1.5957,1.883189,1e-05,0.139513,12,Co_2c_4,Co_2c_4
6,6,1,1,1.5000,0.8660,0.7979,1.906987,-5e-06,-0.068191,12,Co_2c_4,Co_2c_4
6,5,1,1,1.0000,0.0000,1.5957,1.969704,-1.1e-05,-0.146084,6,Co_2c_4,Co_2c_4
6,6,1,1,1.0000,1.7321,0.0000,2.0,1.2e-05,0.162202,6,Co_2c_4,Co_2c_4
6,5,1,1,-0.5000,-2.5981,0.0000,2.081666,-1e-06,-0.007832,3,Co_2c_4,Co_2c_4
6,5,1,1,1.5000,0.8660,0.0000,2.081666,-1e-06,-0.007832,3,Co_2c_4,Co_2c_4
6,6,1,1,1.0000,1.7321,0.7979,2.153277,-4e-06,-0.050614,12,Co_2c_4,Co_2c_4
6,5,1,1,-1.0000,-1.7321,1.5957,2.209012,6e-06,0.077472,6,Co_2c_4,Co_2c_4
6,5,1,1,0.5000,0.8660,1.5957,2.209012,6e-06,0.077472,6,Co_2c_4,Co_2c_4
6,5,1,1,-0.5000,-2.5981,0.7979,2.229335,-1e-06,-0.015166,6,Co_2c_4,Co_2c_4
6,5,1,1,1.5000,0.8660,0.7979,2.229335,-1e-06,-0.015166,6,Co_2c_4,Co_2c_4
6,5,1,1,2.0000,-1.7321,0.0000,2.309401,8e-06,0.108999,3,Co_2c_4,Co_2c_4
6,6,1,1,1.5000,0.8660,1.5957,2.35508,-3e-06,-0.040875,12,Co_2c_4,Co_2c_4
6,6,1,1,0.0000,0.0000,2.3936,2.393617,0.0,0.006506,2,Co_2c_4,Co_2c_4
6,5,1,1,2.0000,-1.7321,0.7979,2.443345,1e-06,0.017101,6,Co_2c_4,Co_2c_4
6,5,1,1,0.0000,0.0000,2.3936,2.462262,0.0,0.003136,6,Co_2c_4,Co_2c_4
6,5,1,1,-1.5000,-2.5981,0.0000,2.516611,-2e-06,-0.029732,3,Co_2c_4,Co_2c_4
6,5,1,1,1.0000,1.7321,0.0000,2.516611,-2e-06,-0.029732,3,Co_2c_4,Co_2c_4
6,6,1,1,1.0000,1.7321,1.5957,2.558594,-1e-06,-0.010811,12,Co_2c_4,Co_2c_4
6,6,1,1,0.5000,0.8660,2.3936,2.594109,1e-06,0.008146,12,Co_2c_4,Co_2c_4
6,5,1,1,-0.5000,-2.5981,1.5957,2.622925,3e-06,0.037706,6,Co_2c_4,Co_2c_4
6,5,1,1,1.5000,0.8660,1.5957,2.622925,3e-06,0.037706,6,Co_2c_4,Co_2c_4
6,5,1,1,-1.5000,-2.5981,0.7979,2.640063,-3e-06,-0.038623,6,Co_2c_4,Co_2c_4
6,5,1,1,1.0000,1.7321,0.7979,2.640063,-3e-06,-0.038623,6,Co_2c_4,Co_2c_4
6,6,1,1,2.0000,1.7321,0.0000,2.645751,-2e-06,-0.029908,6,Co_2c_4,Co_2c_4
6,6,1,1,-0.5000,-2.5981,0.0000,2.645751,-2e-06,-0.030562,6,Co_2c_4,Co_2c_4
6,5,1,1,1.0000,0.0000,2.3936,2.657581,-1e-06,-0.019841,6,Co_2c_4,Co_2c_4
6,6,1,1,2.0000,1.7321,0.7979,2.76344,1e-06,0.010011,12,Co_2c_4,Co_2c_4
6,6,1,1,-0.5000,-2.5981,0.7979,2.76344,1e-06,0.010526,12,Co_2c_4,Co_2c_4
6,5,1,1,2.0000,-1.7321,1.5957,2.807086,-3e-06,-0.03634,6,Co_2c_4,Co_2c_4
6,5,1,1,-1.0000,-1.7321,2.3936,2.839496,-1e-06,-0.007978,6,Co_2c_4,Co_2c_4
6,5,1,1,0.5000,0.8660,2.3936,2.839496,-1e-06,-0.007978,6,Co_2c_4,Co_2c_4
6,5,1,1,2.5000,0.8660,0.0000,2.886751,0.0,0.002729,3,Co_2c_4,Co_2c_4
6,6,1,1,1.5000,0.8660,2.3936,2.954556,0.0,0.004521,12,Co_2c_4,Co_2c_4
6,5,1,1,-1.5000,-2.5981,1.5957,2.979888,-0.0,-0.000941,6,Co_2c_4,Co_2c_4
6,5,1,1,1.0000,1.7321,1.5957,2.979888,-0.0,-0.000941,6,Co_2c_4,Co_2c_4
6,5,1,1,2.5000,0.8660,0.7979,2.994985,-2e-06,-0.021854,6,Co_2c_4,Co_2c_4
6,6,1,1,1.5000,2.5981,0.0000,3.0,4e-06,0.048388,6,Co_2c_4,Co_2c_4
